Id,HorseId,VaccinationCertificateNumber,VaccinationBatchNumber,comment,VetId,VaccinatedAt,CreatedAt
260591,20131261,,,,38,2024-01-14,2024-07-31 12:23:31
260592,20200709,,,,38,2023-06-25,2024-07-31 12:23:31
260593,20211759,,,,38,2024-02-23,2024-07-31 12:23:32
260594,20210954,,,,38,2024-02-23,2024-07-31 12:23:32
260595,20171894,,,,38,2024-04-07,2024-07-31 12:23:32
260596,20210969,,,,38,2024-06-19,2024-07-31 12:23:32
260597,20211860,,,,38,2023-10-23,2024-07-31 12:23:32
260598,20211946,,,,38,2024-06-22,2024-07-31 12:23:32
260599,20113032,,,,38,2023-05-13,2024-07-31 12:23:32
260600,20211880,,,,38,2024-06-22,2024-07-31 12:23:32
260601,20201140,,,,38,2024-06-22,2024-07-31 12:23:33
260602,20151858,,,,38,2023-09-25,2024-07-31 12:23:33
260603,20201120,,,,38,2023-09-05,2024-07-31 12:23:33
260604,20200421,,,,38,2024-03-05,2024-07-31 12:23:33
260605,20203260,,,,38,2024-02-07,2024-07-31 12:23:33
260606,20183058,,,,38,2024-06-22,2024-07-31 12:23:33
260607,20212827,,,,38,2024-07-21,2024-07-31 12:23:33
260608,20191012,,,,38,2024-04-07,2024-07-31 12:23:33
260609,20192231,,,,38,2023-07-07,2024-07-31 12:23:34
260610,20160197,,,,38,2023-10-23,2024-07-31 12:23:34
260611,20200269,,,,38,2024-04-24,2024-07-31 12:23:34
260612,20190853,,,,38,2023-06-25,2024-07-31 12:23:34
260613,20180860,,,,38,2024-03-25,2024-07-31 12:23:34
260614,20191845,,,,38,2024-03-25,2024-07-31 12:23:34
260615,20191143,,,,38,2023-08-28,2024-07-31 12:23:34
260616,20191527,,,,38,2023-08-28,2024-07-31 12:23:35
260617,20211062,,,,38,2024-05-20,2024-07-31 12:23:35
260618,20210383,,,,38,2024-07-15,2024-07-31 12:23:35
260619,20192064,,,,38,2023-08-28,2024-07-31 12:23:35
260620,20191789,,,,38,2023-04-30,2024-07-31 12:23:35
260621,20200663,,,,38,2023-10-23,2024-07-31 12:23:35
260622,20191769,,,,38,2024-04-22,2024-07-31 12:23:35
260623,20200754,,,,38,2024-04-22,2024-07-31 12:23:35
260624,20212201,,,,38,2024-04-22,2024-07-31 12:23:36
260625,20210934,,,,38,2024-04-19,2024-07-31 12:23:36
260626,20191810,,,,38,2024-03-05,2024-07-31 12:23:36
260627,20190328,,,,38,2024-02-09,2024-07-31 12:23:36
260628,20190924,,,,38,2024-01-20,2024-07-31 12:23:36
260629,20181918,,,,38,2024-03-05,2024-07-31 12:23:36
260630,20191734,,,,38,2023-10-22,2024-07-31 12:23:36
260631,20153509,,,,38,2024-04-26,2024-07-31 12:23:37
260632,20201786,,,,38,2024-06-06,2024-07-31 12:23:37
260633,20191825,,,,38,2022-11-11,2024-07-31 12:23:37
260634,20180926,,,,38,2023-10-05,2024-07-31 12:23:37
